Term,Parent
遵照,Authority_virtueP7
遵從,Authority_virtueP7
遵守,Authority_virtueP7
遵行,Authority_virtueP7
服從,Authority_virtueP7
跟,Authority_virtueP7
遵紀守法,Authority_virtueP7
謹守,Authority_virtueP7
遵从,Authority_virtueP7
敬仰,Authority_virtueP7
尊崇,Authority_virtueP7
崇敬,Authority_virtueP7
崇拜,Authority_virtueP7
敬愛,Authority_virtueP7
恭敬,Authority_virtueP7
祖先,Authority_virtueP7
前輩,Authority_virtueP7
祖宗,Authority_virtueP7
先人,Authority_virtueP7
老祖,Authority_virtueP7
先輩,Authority_virtueP7
种姓,Authority_virtueP7
種姓,Authority_virtueP7
本姓,Authority_virtueP7
血統,Authority_virtueP7
宗族,Authority_virtueP7
世系,Authority_virtueP7
階級,Authority_virtueP7
姓氏等級,Authority_virtueP7
衷心,Authority_virtueP7
真心,Authority_virtueP7
心懷感激,Authority_virtueP7
誠摯,Authority_virtueP7
誠心,Authority_virtueP7
衷誠,Authority_virtueP7
由心而發,Authority_virtueP7
由衷,Authority_virtueP7
毫無保留,Authority_virtueP7
忠顺,Authority_virtueP7
忠順,Authority_virtueP7
順從如命,Authority_virtueP7
聽話,Authority_virtueP7
资产,Authority_virtueP7
資本財產,Authority_virtueP7
秩序,Authority_virtueP7
紀律,Authority_virtueP7
規律,Authority_virtueP7
規矩,Authority_virtueP7
指令,Authority_virtueP7
指示,Authority_virtueP7
規定,Authority_virtueP7
指定,Authority_virtueP7
指挥,Authority_virtueP7
指揮,Authority_virtueP7
指導,Authority_virtueP7
領導,Authority_virtueP7
主持,Authority_virtueP7
职责,Authority_virtueP7
職責,Authority_virtueP7
任務,Authority_virtueP7
工作範圍,Authority_virtueP7
職務,Authority_virtueP7
工作嘅責任,Authority_virtueP7
工作嘅義務,Authority_virtueP7
职称,Authority_virtueP7
職稱,Authority_virtueP7
職位,Authority_virtueP7
頭銜,Authority_virtueP7
職級,Authority_virtueP7
職業,Authority_virtueP7
稱號,Authority_virtueP7
職業身份,Authority_virtueP7
支配,Authority_virtueP7
控制,Authority_virtueP7
操控,Authority_virtueP7
掌控,Authority_virtueP7
操縱,Authority_virtueP7
主宰,Authority_virtueP7
之母,Authority_virtueP7
創始人,Authority_virtueP7
源頭,Authority_virtueP7
始祖,Authority_virtueP7
根源,Authority_virtueP7
元祖,Authority_virtueP7
先驅,Authority_virtueP7
起源,Authority_virtueP7
始創,Authority_virtueP7
之父,Authority_virtueP7
奠基人,Authority_virtueP7
先賢,Authority_virtueP7
元勳,Authority_virtueP7
始創者,Authority_virtueP7
倡導者,Authority_virtueP7
掌权,Authority_virtueP7
掌權,Authority_virtueP7
掌管,Authority_virtueP7
執政,Authority_virtueP7
手握大權,Authority_virtueP7
掌管大局,Authority_virtueP7
责任,Authority_virtueP7
義務,Authority_virtueP7
使命,Authority_virtueP7
重任,Authority_virtueP7
允许,Authority_virtueP7
义务,Authority_virtueP7
依法,Authority_virtueP7
法規,Authority_virtueP7
依規,Authority_virtueP7
根據法規,Authority_virtueP7
按照法規,Authority_virtueP7
依从,Authority_virtueP7
依從,Authority_virtueP7
敬從,Authority_virtueP7
屈從,Authority_virtueP7
许可,Authority_virtueP7
允准,Authority_virtueP7
唯命是从,Authority_virtueP7
唯命是從,Authority_virtueP7
無條件服從,Authority_virtueP7
百依百順,Authority_virtueP7
千依百順,Authority_virtueP7
言聽計從,Authority_virtueP7
盲目服從,Authority_virtueP7
威权,Authority_virtueP7
威權,Authority_virtueP7
統治,Authority_virtueP7
統治權,Authority_virtueP7
重權在握,Authority_virtueP7
听从,Authority_virtueP7
聽從,Authority_virtueP7
跟住,Authority_virtueP7
顺从,Authority_virtueP7
從命,Authority_virtueP7
市民大眾,Authority_virtueP7
社會大眾,Authority_virtueP7
老百姓,Authority_virtueP7
上级,Authority_virtueP7
上級,Authority_virtueP7
上司,Authority_virtueP7
老闆,Authority_virtueP7
上層,Authority_virtueP7
高層,Authority_virtueP7
呀頭,Authority_virtueP7
荣誉,Authority_virtueP7
殊榮,Authority_virtueP7
权威,Authority_virtueP7
專家,Authority_virtueP7
學者,Authority_virtueP7
專業人士,Authority_virtueP7
有聲望嘅人,Authority_virtueP7
屈服,Authority_virtueP7
順服,Authority_virtueP7
投降,Authority_virtueP7
放棄掙扎,Authority_virtueP7
屈从,Authority_virtueP7
排名,Authority_virtueP7
名次,Authority_virtueP7
榜單,Authority_virtueP7
排序,Authority_virtueP7
排行,Authority_virtueP7
省亲,Authority_virtueP7
省親,Authority_virtueP7
返鄉,Authority_virtueP7
探親,Authority_virtueP7
歸鄉,Authority_virtueP7
回鄉探親,Authority_virtueP7
口令,Authority_virtueP7
下令,Authority_virtueP7
號令,Authority_virtueP7
召令,Authority_virtueP7
领导,Authority_virtueP7
首領,Authority_virtueP7
主管,Authority_virtueP7
領導層,Authority_virtueP7
領袖,Authority_virtueP7
約束,Authority_virtueP7
監控,Authority_virtueP7
調控,Authority_virtueP7
敬佩,Authority_virtueP7
欽佩,Authority_virtueP7
尊敬嘅心,Authority_virtueP7
仰慕,Authority_virtueP7
尊敬同時仰慕,Authority_virtueP7
尊敬但害怕,Authority_virtueP7
阶级,Authority_virtueP7
階層,Authority_virtueP7
等級,Authority_virtueP7
分層,Authority_virtueP7
被劃分嘅群體,Authority_virtueP7
阶层,Authority_virtueP7
地位,Authority_virtueP7
高低,Authority_virtueP7
社會階層,Authority_virtueP7
社會嘅層次分化,Authority_virtueP7
级别,Authority_virtueP7
級別,Authority_virtueP7
層次,Authority_virtueP7
唔同分層、水平,Authority_virtueP7
合規,Authority_virtueP7
合法合規,Authority_virtueP7
合乎法律,Authority_virtueP7
国父,Authority_virtueP7
國父,Authority_virtueP7
建國元勳,Authority_virtueP7
成立國家嘅人,Authority_virtueP7
规矩,Authority_virtueP7
方式,Authority_virtueP7
慣例,Authority_virtueP7
禮節,Authority_virtueP7
規範,Authority_virtueP7
標準,Authority_virtueP7
归顺,Authority_virtueP7
歸附,Authority_virtueP7
降服,Authority_virtueP7
主動投降,Authority_virtueP7
管辖,Authority_virtueP7
管轄,Authority_virtueP7
監管,Authority_virtueP7
管理嘅範圍,Authority_virtueP7
經營,Authority_virtueP7
監督,Authority_virtueP7
恭顺,Authority_virtueP7
恭順,Authority_virtueP7
尊重地位較高嘅人並且服從,Authority_virtueP7
尊敬同時有禮貌同謙虛的態度,Authority_virtueP7
高高在上,Authority_virtueP7
居高臨下,Authority_virtueP7
高人一等,Authority_virtueP7
居高不下,Authority_virtueP7
優越,Authority_virtueP7
俯首帖耳,Authority_virtueP7
低頭聽命,Authority_virtueP7
順從聽從,Authority_virtueP7
恭敬順從,Authority_virtueP7
恭順服從,Authority_virtueP7
虛心地接受地位較高嘅人嘅指教,Authority_virtueP7
服务,Authority_virtueP7
服務,Authority_virtueP7
役使,Authority_virtueP7
提供幫助,Authority_virtueP7
服从,Authority_virtueP7
聽命,Authority_virtueP7
跟規則做嘢,Authority_virtueP7
法治,Authority_virtueP7
法律治國,Authority_virtueP7
法制,Authority_virtueP7
法治原則,Authority_virtueP7
以法治國,Authority_virtueP7
法律規定的,Authority_virtueP7
法律所定的,Authority_virtueP7
合法的,Authority_virtueP7
法律規定,Authority_virtueP7
奠基者,Authority_virtueP7
創立者,Authority_virtueP7
開拓者,Authority_virtueP7
先驅者,Authority_virtueP7
打下基礎嘅角色,Authority_virtueP7
打下基礎嘅人物,Authority_virtueP7
身份,Authority_virtueP7
位份,Authority_virtueP7
群體中嘅所在位置,Authority_virtueP7
等级,Authority_virtueP7
分級,Authority_virtueP7
唔同程度、水平,Authority_virtueP7
传统,Authority_virtueP7
傳統,Authority_virtueP7
習俗,Authority_virtueP7
風俗,Authority_virtueP7
崇奉,Authority_virtueP7
崇敬仰慕,Authority_virtueP7
臣服,Authority_virtueP7
服從地位較高嘅人同時接受從屬嘅地位,Authority_virtueP7
鼻祖,Authority_virtueP7
開山祖,Authority_virtueP7
開創者,Authority_virtueP7
特定領域嘅始創者,Authority_virtueP7
百依百顺,Authority_virtueP7
絕對服從,Authority_virtueP7
全盤接受,Authority_virtueP7
絕對忠誠,Authority_virtueP7
